variable,activitytype,subjectid,average
tGravityAcc-mean()-Z,WALKING_UPSTAIRS,22,-0.0957978990316667
tGravityAcc-mean()-Z,WALKING_UPSTAIRS,23,-0.35593445
tGravityAcc-mean()-Z,WALKING_UPSTAIRS,24,-0.227134869152542
tGravityAcc-mean()-Z,WALKING_UPSTAIRS,25,0.108230986684615
tGravityAcc-mean()-Z,WALKING_UPSTAIRS,26,-0.00199310572363636
tGravityAcc-mean()-Z,WALKING_UPSTAIRS,27,-0.294642640196078
tGravityAcc-mean()-Z,WALKING_UPSTAIRS,28,-0.265207858431373
tGravityAcc-mean()-Z,WALKING_UPSTAIRS,29,0.0443786011771429
tGravityAcc-mean()-Z,WALKING_UPSTAIRS,30,-0.0221401100714154
tGravityAcc-std()-X,LAYING,1,-0.8968300184
tGravityAcc-std()-X,LAYING,2,-0.959014441458333
tGravityAcc-std()-X,LAYING,3,-0.982512193064516
tGravityAcc-std()-X,LAYING,4,-0.921199965925926
tGravityAcc-std()-X,LAYING,5,-0.945695336153846
tGravityAcc-std()-X,LAYING,6,-0.887746310350877
tGravityAcc-std()-X,LAYING,7,-0.914221270096154
tGravityAcc-std()-X,LAYING,8,-0.918873192333333
tGravityAcc-std()-X,LAYING,9,-0.9218210626
tGravityAcc-std()-X,LAYING,10,-0.954531941896552
tGravityAcc-std()-X,LAYING,11,-0.97956560245614
tGravityAcc-std()-X,LAYING,12,-0.936458309333333
tGravityAcc-std()-X,LAYING,13,-0.957875244677419
tGravityAcc-std()-X,LAYING,14,-0.862136937254902
tGravityAcc-std()-X,LAYING,15,-0.961509742916667
tGravityAcc-std()-X,LAYING,16,-0.963761977857143
tGravityAcc-std()-X,LAYING,17,-0.961063222394366
tGravityAcc-std()-X,LAYING,18,-0.982715987538462
tGravityAcc-std()-X,LAYING,19,-0.958959611084337
tGravityAcc-std()-X,LAYING,20,-0.928674215147059
tGravityAcc-std()-X,LAYING,21,-0.945905270555556
tGravityAcc-std()-X,LAYING,22,-0.928781249027778
tGravityAcc-std()-X,LAYING,23,-0.947948758194445
tGravityAcc-std()-X,LAYING,24,-0.960412164305555
tGravityAcc-std()-X,LAYING,25,-0.829554947808219
tGravityAcc-std()-X,LAYING,26,-0.944472488552632
tGravityAcc-std()-X,LAYING,27,-0.971183862702703
tGravityAcc-std()-X,LAYING,28,-0.970599089375
tGravityAcc-std()-X,LAYING,29,-0.972939889855073
tGravityAcc-std()-X,LAYING,30,-0.979563942714286
tGravityAcc-std()-X,SITTING,1,-0.968457145744681
tGravityAcc-std()-X,SITTING,2,-0.979988760869565
tGravityAcc-std()-X,SITTING,3,-0.957324457884615
tGravityAcc-std()-X,SITTING,4,-0.9814052948
tGravityAcc-std()-X,SITTING,5,-0.983137541590909
tGravityAcc-std()-X,SITTING,6,-0.988872369272727
tGravityAcc-std()-X,SITTING,7,-0.957082433333333
tGravityAcc-std()-X,SITTING,8,-0.966757967173913
tGravityAcc-std()-X,SITTING,9,-0.9552804062
tGravityAcc-std()-X,SITTING,10,-0.973128354074074
tGravityAcc-std()-X,SITTING,11,-0.988069341132075
tGravityAcc-std()-X,SITTING,12,-0.985203642352941
tGravityAcc-std()-X,SITTING,13,-0.981379112653061
tGravityAcc-std()-X,SITTING,14,-0.976280399444444
tGravityAcc-std()-X,SITTING,15,-0.982620883728814
tGravityAcc-std()-X,SITTING,16,-0.980158243333333
tGravityAcc-std()-X,SITTING,17,-0.99019661703125
tGravityAcc-std()-X,SITTING,18,-0.994043771403509
tGravityAcc-std()-X,SITTING,19,-0.969355010136986
tGravityAcc-std()-X,SITTING,20,-0.985829034393939
tGravityAcc-std()-X,SITTING,21,-0.992936404470588
tGravityAcc-std()-X,SITTING,22,-0.972009988709677
tGravityAcc-std()-X,SITTING,23,-0.984536722205882
tGravityAcc-std()-X,SITTING,24,-0.989660149852941
tGravityAcc-std()-X,SITTING,25,-0.988879980615385
tGravityAcc-std()-X,SITTING,26,-0.965082925641026
tGravityAcc-std()-X,SITTING,27,-0.982445738
tGravityAcc-std()-X,SITTING,28,-0.989132499583333
tGravityAcc-std()-X,SITTING,29,-0.984679151833333
tGravityAcc-std()-X,SITTING,30,-0.978364712258065
tGravityAcc-std()-X,STANDING,1,-0.99376298509434
tGravityAcc-std()-X,STANDING,2,-0.986685818703704
tGravityAcc-std()-X,STANDING,3,-0.982020428032787
tGravityAcc-std()-X,STANDING,4,-0.972908355892857
tGravityAcc-std()-X,STANDING,5,-0.974088206071429
tGravityAcc-std()-X,STANDING,6,-0.985583066842105
tGravityAcc-std()-X,STANDING,7,-0.987917503962264
tGravityAcc-std()-X,STANDING,8,-0.987690217222222
tGravityAcc-std()-X,STANDING,9,-0.989103160444444
tGravityAcc-std()-X,STANDING,10,-0.991259485
tGravityAcc-std()-X,STANDING,11,-0.994529398085106
tGravityAcc-std()-X,STANDING,12,-0.985314210491803
tGravityAcc-std()-X,STANDING,13,-0.992232401754386
tGravityAcc-std()-X,STANDING,14,-0.972005366333333
tGravityAcc-std()-X,STANDING,15,-0.988432084716981
tGravityAcc-std()-X,STANDING,16,-0.985359689871795
tGravityAcc-std()-X,STANDING,17,-0.985751365769231
tGravityAcc-std()-X,STANDING,18,-0.99427007520548
tGravityAcc-std()-X,STANDING,19,-0.992411542465753
tGravityAcc-std()-X,STANDING,20,-0.981916942054795
tGravityAcc-std()-X,STANDING,21,-0.982906668876405
tGravityAcc-std()-X,STANDING,22,-0.992827298253968
tGravityAcc-std()-X,STANDING,23,-0.984610385
tGravityAcc-std()-X,STANDING,24,-0.992197591884058
tGravityAcc-std()-X,STANDING,25,-0.993148267702703
tGravityAcc-std()-X,STANDING,26,-0.992678782162162
tGravityAcc-std()-X,STANDING,27,-0.994012162875
tGravityAcc-std()-X,STANDING,28,-0.990059426582279
tGravityAcc-std()-X,STANDING,29,-0.996764227384615
tGravityAcc-std()-X,STANDING,30,-0.996420919152542
tGravityAcc-std()-X,WALKING,1,-0.976609642526316
tGravityAcc-std()-X,WALKING,2,-0.972693201355932
tGravityAcc-std()-X,WALKING,3,-0.97777159137931
tGravityAcc-std()-X,WALKING,4,-0.983826494833333
tGravityAcc-std()-X,WALKING,5,-0.979348381428571
tGravityAcc-std()-X,WALKING,6,-0.977779896491228
tGravityAcc-std()-X,WALKING,7,-0.979851271403509
tGravityAcc-std()-X,WALKING,8,-0.974752050208333
tGravityAcc-std()-X,WALKING,9,-0.980971973653846
tGravityAcc-std()-X,WALKING,10,-0.974435158113208
tGravityAcc-std()-X,WALKING,11,-0.98110101440678
tGravityAcc-std()-X,WALKING,12,-0.97911312
tGravityAcc-std()-X,WALKING,13,-0.97254492245614
tGravityAcc-std()-X,WALKING,14,-0.974816884237288
tGravityAcc-std()-X,WALKING,15,-0.978397287962963
tGravityAcc-std()-X,WALKING,16,-0.982469595490196
tGravityAcc-std()-X,WALKING,17,-0.980983351639344
tGravityAcc-std()-X,WALKING,18,-0.983010882678571
tGravityAcc-std()-X,WALKING,19,-0.9698614625
tGravityAcc-std()-X,WALKING,20,-0.970327266470588
tGravityAcc-std()-X,WALKING,21,-0.969576355384615
tGravityAcc-std()-X,WALKING,22,-0.969643448043478
tGravityAcc-std()-X,WALKING,23,-0.977230903898305
tGravityAcc-std()-X,WALKING,24,-0.983132400344828
tGravityAcc-std()-X,WALKING,25,-0.979499263243243
tGravityAcc-std()-X,WALKING,26,-0.980055651016949
tGravityAcc-std()-X,WALKING,27,-0.979866136842105
tGravityAcc-std()-X,WALKING,28,-0.976693902592593
tGravityAcc-std()-X,WALKING,29,-0.978253538867925
tGravityAcc-std()-X,WALKING,30,-0.979752466923077
tGravityAcc-std()-X,WALKING_DOWNSTAIRS,1,-0.950559811632653
tGravityAcc-std()-X,WALKING_DOWNSTAIRS,2,-0.940361759574468
tGravityAcc-std()-X,WALKING_DOWNSTAIRS,3,-0.950061129591837
tGravityAcc-std()-X,WALKING_DOWNSTAIRS,4,-0.955258881333333
tGravityAcc-std()-X,WALKING_DOWNSTAIRS,5,-0.950490938510638
tGravityAcc-std()-X,WALKING_DOWNSTAIRS,6,-0.9544062675
tGravityAcc-std()-X,WALKING_DOWNSTAIRS,7,-0.964875962978723
tGravityAcc-std()-X,WALKING_DOWNSTAIRS,8,-0.945766561578947
tGravityAcc-std()-X,WALKING_DOWNSTAIRS,9,-0.952141220714286
tGravityAcc-std()-X,WALKING_DOWNSTAIRS,10,-0.939267613157895
tGravityAcc-std()-X,WALKING_DOWNSTAIRS,11,-0.954497498695652
tGravityAcc-std()-X,WALKING_DOWNSTAIRS,12,-0.959504017391304
tGravityAcc-std()-X,WALKING_DOWNSTAIRS,13,-0.952643084042553
tGravityAcc-std()-X,WALKING_DOWNSTAIRS,14,-0.919098794
tGravityAcc-std()-X,WALKING_DOWNSTAIRS,15,-0.942806478333333
tGravityAcc-std()-X,WALKING_DOWNSTAIRS,16,-0.957785118085106
tGravityAcc-std()-X,WALKING_DOWNSTAIRS,17,-0.950026242173913
tGravityAcc-std()-X,WALKING_DOWNSTAIRS,18,-0.960404874545454
tGravityAcc-std()-X,WALKING_DOWNSTAIRS,19,-0.89972613948718
tGravityAcc-std()-X,WALKING_DOWNSTAIRS,20,-0.940458075111111
tGravityAcc-std()-X,WALKING_DOWNSTAIRS,21,-0.940194827777778
tGravityAcc-std()-X,WALKING_DOWNSTAIRS,22,-0.941242334722222
tGravityAcc-std()-X,WALKING_DOWNSTAIRS,23,-0.950790837407407
tGravityAcc-std()-X,WALKING_DOWNSTAIRS,24,-0.961845327454545
tGravityAcc-std()-X,WALKING_DOWNSTAIRS,25,-0.964470066724138
tGravityAcc-std()-X,WALKING_DOWNSTAIRS,26,-0.9627219918
tGravityAcc-std()-X,WALKING_DOWNSTAIRS,27,-0.946975165
tGravityAcc-std()-X,WALKING_DOWNSTAIRS,28,-0.956921542391304
tGravityAcc-std()-X,WALKING_DOWNSTAIRS,29,-0.9417361925
tGravityAcc-std()-X,WALKING_DOWNSTAIRS,30,-0.958890388709677
tGravityAcc-std()-X,WALKING_UPSTAIRS,1,-0.956367027924528
tGravityAcc-std()-X,WALKING_UPSTAIRS,2,-0.934407739791667
tGravityAcc-std()-X,WALKING_UPSTAIRS,3,-0.944040819322034
tGravityAcc-std()-X,WALKING_UPSTAIRS,4,-0.958495235576923
tGravityAcc-std()-X,WALKING_UPSTAIRS,5,-0.95357996893617
tGravityAcc-std()-X,WALKING_UPSTAIRS,6,-0.959399425098039
tGravityAcc-std()-X,WALKING_UPSTAIRS,7,-0.932823053333333
tGravityAcc-std()-X,WALKING_UPSTAIRS,8,-0.926673287804878
tGravityAcc-std()-X,WALKING_UPSTAIRS,9,-0.954383557142857
tGravityAcc-std()-X,WALKING_UPSTAIRS,10,-0.959216072340426
tGravityAcc-std()-X,WALKING_UPSTAIRS,11,-0.953463105740741
tGravityAcc-std()-X,WALKING_UPSTAIRS,12,-0.960246289807692
tGravityAcc-std()-X,WALKING_UPSTAIRS,13,-0.946441502363636
tGravityAcc-std()-X,WALKING_UPSTAIRS,14,-0.928523640925926
tGravityAcc-std()-X,WALKING_UPSTAIRS,15,-0.952562395625
tGravityAcc-std()-X,WALKING_UPSTAIRS,16,-0.948413552745098
tGravityAcc-std()-X,WALKING_UPSTAIRS,17,-0.949460372291667
tGravityAcc-std()-X,WALKING_UPSTAIRS,18,-0.961738807068966
tGravityAcc-std()-X,WALKING_UPSTAIRS,19,-0.916495992
tGravityAcc-std()-X,WALKING_UPSTAIRS,20,-0.931405014313725
tGravityAcc-std()-X,WALKING_UPSTAIRS,21,-0.940911635531915
tGravityAcc-std()-X,WALKING_UPSTAIRS,22,-0.94063384047619
tGravityAcc-std()-X,WALKING_UPSTAIRS,23,-0.933344481568627
tGravityAcc-std()-X,WALKING_UPSTAIRS,24,-0.962190567457627
tGravityAcc-std()-X,WALKING_UPSTAIRS,25,-0.950878450307692
tGravityAcc-std()-X,WALKING_UPSTAIRS,26,-0.962011392181818
tGravityAcc-std()-X,WALKING_UPSTAIRS,27,-0.956433874705882
tGravityAcc-std()-X,WALKING_UPSTAIRS,28,-0.944697800196078
tGravityAcc-std()-X,WALKING_UPSTAIRS,29,-0.954189013061225
tGravityAcc-std()-X,WALKING_UPSTAIRS,30,-0.954033624307692
tGravityAcc-std()-Y,LAYING,1,-0.90772000676
tGravityAcc-std()-Y,LAYING,2,-0.988211865208333
tGravityAcc-std()-Y,LAYING,3,-0.981202749677419
tGravityAcc-std()-Y,LAYING,4,-0.969816635740741
tGravityAcc-std()-Y,LAYING,5,-0.985964053846154
tGravityAcc-std()-Y,LAYING,6,-0.959161956491228
tGravityAcc-std()-Y,LAYING,7,-0.955543549230769
tGravityAcc-std()-Y,LAYING,8,-0.957990036481482
tGravityAcc-std()-Y,LAYING,9,-0.9699944882
tGravityAcc-std()-Y,LAYING,10,-0.966701156034483
tGravityAcc-std()-Y,LAYING,11,-0.990765579649123
tGravityAcc-std()-Y,LAYING,12,-0.974396492666667
tGravityAcc-std()-Y,LAYING,13,-0.975948136290323
tGravityAcc-std()-Y,LAYING,14,-0.94877486372549
tGravityAcc-std()-Y,LAYING,15,-0.986036192361111
tGravityAcc-std()-Y,LAYING,16,-0.966087103857143
tGravityAcc-std()-Y,LAYING,17,-0.961466681267606
tGravityAcc-std()-Y,LAYING,18,-0.994093522615385
tGravityAcc-std()-Y,LAYING,19,-0.986993149638554
tGravityAcc-std()-Y,LAYING,20,-0.976018476911765
tGravityAcc-std()-Y,LAYING,21,-0.983732936111111
tGravityAcc-std()-Y,LAYING,22,-0.958826938556945
tGravityAcc-std()-Y,LAYING,23,-0.982794562916667
tGravityAcc-std()-Y,LAYING,24,-0.993454358055556
tGravityAcc-std()-Y,LAYING,25,-0.643578361424658
tGravityAcc-std()-Y,LAYING,26,-0.987887995263158
tGravityAcc-std()-Y,LAYING,27,-0.993701742972973
tGravityAcc-std()-Y,LAYING,28,-0.9697590285
tGravityAcc-std()-Y,LAYING,29,-0.99424764884058
tGravityAcc-std()-Y,LAYING,30,-0.988930714857143
tGravityAcc-std()-Y,SITTING,1,-0.935517055957447
tGravityAcc-std()-Y,SITTING,2,-0.956750273043478
tGravityAcc-std()-Y,SITTING,3,-0.903923008269231
tGravityAcc-std()-Y,SITTING,4,-0.93272710386
tGravityAcc-std()-Y,SITTING,5,-0.939942979795454
tGravityAcc-std()-Y,SITTING,6,-0.960875994727273
tGravityAcc-std()-Y,SITTING,7,-0.945436264583333
tGravityAcc-std()-Y,SITTING,8,-0.937462301369565
tGravityAcc-std()-Y,SITTING,9,-0.94645197
tGravityAcc-std()-Y,SITTING,10,-0.935690006481481
tGravityAcc-std()-Y,SITTING,11,-0.949792572075472
tGravityAcc-std()-Y,SITTING,12,-0.963641979215686
tGravityAcc-std()-Y,SITTING,13,-0.951353064693878
tGravityAcc-std()-Y,SITTING,14,-0.95032266362963
tGravityAcc-std()-Y,SITTING,15,-0.943561411694915
tGravityAcc-std()-Y,SITTING,16,-0.968023206956522
tGravityAcc-std()-Y,SITTING,17,-0.9667201059375
tGravityAcc-std()-Y,SITTING,18,-0.984035479473684
tGravityAcc-std()-Y,SITTING,19,-0.96996981369863
tGravityAcc-std()-Y,SITTING,20,-0.966983534242424
tGravityAcc-std()-Y,SITTING,21,-0.979355363176471
tGravityAcc-std()-Y,SITTING,22,-0.954225015274194
tGravityAcc-std()-Y,SITTING,23,-0.960917426323529
tGravityAcc-std()-Y,SITTING,24,-0.971692544705882
tGravityAcc-std()-Y,SITTING,25,-0.963415016923077
tGravityAcc-std()-Y,SITTING,26,-0.949286700807692
tGravityAcc-std()-Y,SITTING,27,-0.982553336571429
tGravityAcc-std()-Y,SITTING,28,-0.971766352361111
tGravityAcc-std()-Y,SITTING,29,-0.973604289833333
tGravityAcc-std()-Y,SITTING,30,-0.959361306774193
tGravityAcc-std()-Y,STANDING,1,-0.981225957924528
tGravityAcc-std()-Y,STANDING,2,-0.97419442037037
tGravityAcc-std()-Y,STANDING,3,-0.957425321803279
tGravityAcc-std()-Y,STANDING,4,-0.917613464821429
tGravityAcc-std()-Y,STANDING,5,-0.931973943392857
tGravityAcc-std()-Y,STANDING,6,-0.96844910122807
tGravityAcc-std()-Y,STANDING,7,-0.966162998679245
tGravityAcc-std()-Y,STANDING,8,-0.958904114074074
tGravityAcc-std()-Y,STANDING,9,-0.972573867555555
tGravityAcc-std()-Y,STANDING,10,-0.975410724090909
tGravityAcc-std()-Y,STANDING,11,-0.981047828723404
tGravityAcc-std()-Y,STANDING,12,-0.970482614590164
tGravityAcc-std()-Y,STANDING,13,-0.974681225789474
tGravityAcc-std()-Y,STANDING,14,-0.965781048333333
tGravityAcc-std()-Y,STANDING,15,-0.965687978301887
tGravityAcc-std()-Y,STANDING,16,-0.980552435769231
tGravityAcc-std()-Y,STANDING,17,-0.975810476025641
tGravityAcc-std()-Y,STANDING,18,-0.981335941917808
tGravityAcc-std()-Y,STANDING,19,-0.971426607808219
tGravityAcc-std()-Y,STANDING,20,-0.957462721369863
tGravityAcc-std()-Y,STANDING,21,-0.977681415955056
tGravityAcc-std()-Y,STANDING,22,-0.971080742857143
tGravityAcc-std()-Y,STANDING,23,-0.984818648823529
tGravityAcc-std()-Y,STANDING,24,-0.968155388695652
tGravityAcc-std()-Y,STANDING,25,-0.980642970675676
tGravityAcc-std()-Y,STANDING,26,-0.966986433783784
tGravityAcc-std()-Y,STANDING,27,-0.97964105225
tGravityAcc-std()-Y,STANDING,28,-0.962801441898734
tGravityAcc-std()-Y,STANDING,29,-0.985134032307692
tGravityAcc-std()-Y,STANDING,30,-0.95814576338983
tGravityAcc-std()-Y,WALKING,1,-0.971305961473684
tGravityAcc-std()-Y,WALKING,2,-0.972116879661017
tGravityAcc-std()-Y,WALKING,3,-0.962355639482759
tGravityAcc-std()-Y,WALKING,4,-0.967963221
tGravityAcc-std()-Y,WALKING,5,-0.961585474821429
tGravityAcc-std()-Y,WALKING,6,-0.964248568070176
tGravityAcc-std()-Y,WALKING,7,-0.969404155087719
tGravityAcc-std()-Y,WALKING,8,-0.956781505625
tGravityAcc-std()-Y,WALKING,9,-0.971242423076923
tGravityAcc-std()-Y,WALKING,10,-0.971114719811321
tGravityAcc-std()-Y,WALKING,11,-0.966240553559322
tGravityAcc-std()-Y,WALKING,12,-0.9646191738
tGravityAcc-std()-Y,WALKING,13,-0.960899845614035
tGravityAcc-std()-Y,WALKING,14,-0.954455935762712
tGravityAcc-std()-Y,WALKING,15,-0.971056501481482
tGravityAcc-std()-Y,WALKING,16,-0.973784841960784
tGravityAcc-std()-Y,WALKING,17,-0.968613202622951
tGravityAcc-std()-Y,WALKING,18,-0.975311658928571
tGravityAcc-std()-Y,WALKING,19,-0.958651200384615
tGravityAcc-std()-Y,WALKING,20,-0.962003383529412
tGravityAcc-std()-Y,WALKING,21,-0.964144520576923
tGravityAcc-std()-Y,WALKING,22,-0.963639340217391
tGravityAcc-std()-Y,WALKING,23,-0.966550706949153
tGravityAcc-std()-Y,WALKING,24,-0.962578844310345
tGravityAcc-std()-Y,WALKING,25,-0.965093441081081
tGravityAcc-std()-Y,WALKING,26,-0.969040314237288
tGravityAcc-std()-Y,WALKING,27,-0.973792999824561
tGravityAcc-std()-Y,WALKING,28,-0.968780859814815
tGravityAcc-std()-Y,WALKING,29,-0.975272848113208
tGravityAcc-std()-Y,WALKING,30,-0.970176562153846
tGravityAcc-std()-Y,WALKING_DOWNSTAIRS,1,-0.937018658979592
tGravityAcc-std()-Y,WALKING_DOWNSTAIRS,2,-0.940068525531915
tGravityAcc-std()-Y,WALKING_DOWNSTAIRS,3,-0.946094637755102
tGravityAcc-std()-Y,WALKING_DOWNSTAIRS,4,-0.932066041111111
tGravityAcc-std()-Y,WALKING_DOWNSTAIRS,5,-0.912363420851064
tGravityAcc-std()-Y,WALKING_DOWNSTAIRS,6,-0.93357760125
tGravityAcc-std()-Y,WALKING_DOWNSTAIRS,7,-0.952678693617021
tGravityAcc-std()-Y,WALKING_DOWNSTAIRS,8,-0.941580934473684
tGravityAcc-std()-Y,WALKING_DOWNSTAIRS,9,-0.936306558809524
tGravityAcc-std()-Y,WALKING_DOWNSTAIRS,10,-0.937003823684211
tGravityAcc-std()-Y,WALKING_DOWNSTAIRS,11,-0.926310469565217
tGravityAcc-std()-Y,WALKING_DOWNSTAIRS,12,-0.943298428260869
tGravityAcc-std()-Y,WALKING_DOWNSTAIRS,13,-0.92854437106383
tGravityAcc-std()-Y,WALKING_DOWNSTAIRS,14,-0.920725940666667
tGravityAcc-std()-Y,WALKING_DOWNSTAIRS,15,-0.925685893571429
tGravityAcc-std()-Y,WALKING_DOWNSTAIRS,16,-0.955487793617021
tGravityAcc-std()-Y,WALKING_DOWNSTAIRS,17,-0.946576675652174
tGravityAcc-std()-Y,WALKING_DOWNSTAIRS,18,-0.932962218181818
tGravityAcc-std()-Y,WALKING_DOWNSTAIRS,19,-0.917880864102564
tGravityAcc-std()-Y,WALKING_DOWNSTAIRS,20,-0.908577153777778
tGravityAcc-std()-Y,WALKING_DOWNSTAIRS,21,-0.940111830666667
tGravityAcc-std()-Y,WALKING_DOWNSTAIRS,22,-0.945824352777778
tGravityAcc-std()-Y,WALKING_DOWNSTAIRS,23,-0.93901254962963
tGravityAcc-std()-Y,WALKING_DOWNSTAIRS,24,-0.941478979454546
tGravityAcc-std()-Y,WALKING_DOWNSTAIRS,25,-0.937816011034483
tGravityAcc-std()-Y,WALKING_DOWNSTAIRS,26,-0.9354258554
tGravityAcc-std()-Y,WALKING_DOWNSTAIRS,27,-0.934963993181818
tGravityAcc-std()-Y,WALKING_DOWNSTAIRS,28,-0.948404212173913
tGravityAcc-std()-Y,WALKING_DOWNSTAIRS,29,-0.91390306375
tGravityAcc-std()-Y,WALKING_DOWNSTAIRS,30,-0.918678752419355
tGravityAcc-std()-Y,WALKING_UPSTAIRS,1,-0.952849233207547
tGravityAcc-std()-Y,WALKING_UPSTAIRS,2,-0.92376745375
tGravityAcc-std()-Y,WALKING_UPSTAIRS,3,-0.909825953898305
tGravityAcc-std()-Y,WALKING_UPSTAIRS,4,-0.923376019038461
tGravityAcc-std()-Y,WALKING_UPSTAIRS,5,-0.900511719787234
tGravityAcc-std()-Y,WALKING_UPSTAIRS,6,-0.912900683137255
tGravityAcc-std()-Y,WALKING_UPSTAIRS,7,-0.939774255490196
tGravityAcc-std()-Y,WALKING_UPSTAIRS,8,-0.931032068536585
tGravityAcc-std()-Y,WALKING_UPSTAIRS,9,-0.901317321632653
tGravityAcc-std()-Y,WALKING_UPSTAIRS,10,-0.937039417446809
tGravityAcc-std()-Y,WALKING_UPSTAIRS,11,-0.924360832962963
tGravityAcc-std()-Y,WALKING_UPSTAIRS,12,-0.941378352307692
tGravityAcc-std()-Y,WALKING_UPSTAIRS,13,-0.922054968727273
tGravityAcc-std()-Y,WALKING_UPSTAIRS,14,-0.907231431296296
tGravityAcc-std()-Y,WALKING_UPSTAIRS,15,-0.927648821458333
tGravityAcc-std()-Y,WALKING_UPSTAIRS,16,-0.933657461176471
tGravityAcc-std()-Y,WALKING_UPSTAIRS,17,-0.91597346625
tGravityAcc-std()-Y,WALKING_UPSTAIRS,18,-0.942056881206897
tGravityAcc-std()-Y,WALKING_UPSTAIRS,19,-0.9010448505
tGravityAcc-std()-Y,WALKING_UPSTAIRS,20,-0.92459435372549
tGravityAcc-std()-Y,WALKING_UPSTAIRS,21,-0.941523624255319
tGravityAcc-std()-Y,WALKING_UPSTAIRS,22,-0.941620221904762
tGravityAcc-std()-Y,WALKING_UPSTAIRS,23,-0.910474557058824
tGravityAcc-std()-Y,WALKING_UPSTAIRS,24,-0.916690779830508
tGravityAcc-std()-Y,WALKING_UPSTAIRS,25,-0.931758272769231
tGravityAcc-std()-Y,WALKING_UPSTAIRS,26,-0.937858157818182
tGravityAcc-std()-Y,WALKING_UPSTAIRS,27,-0.947713378627451
tGravityAcc-std()-Y,WALKING_UPSTAIRS,28,-0.927641087843137
tGravityAcc-std()-Y,WALKING_UPSTAIRS,29,-0.923007798367347
tGravityAcc-std()-Y,WALKING_UPSTAIRS,30,-0.914933936
tGravityAcc-std()-Z,LAYING,1,-0.85236629022
tGravityAcc-std()-Z,LAYING,2,-0.984230418125
tGravityAcc-std()-Z,LAYING,3,-0.964807543870968
tGravityAcc-std()-Z,LAYING,4,-0.976176608888889
tGravityAcc-std()-Z,LAYING,5,-0.977076645
tGravityAcc-std()-Z,LAYING,6,-0.928130738421053
tGravityAcc-std()-Z,LAYING,7,-0.961908984423077
tGravityAcc-std()-Z,LAYING,8,-0.94183626337037
tGravityAcc-std()-Z,LAYING,9,-0.9712046902
tGravityAcc-std()-Z,LAYING,10,-0.963045642431035
tGravityAcc-std()-Z,LAYING,11,-0.984192606315789
tGravityAcc-std()-Z,LAYING,12,-0.9596439555
tGravityAcc-std()-Z,LAYING,13,-0.959892863709677
tGravityAcc-std()-Z,LAYING,14,-0.90130385627451
tGravityAcc-std()-Z,LAYING,15,-0.950710357083333
tGravityAcc-std()-Z,LAYING,16,-0.967886002
tGravityAcc-std()-Z,LAYING,17,-0.957164565211268
tGravityAcc-std()-Z,LAYING,18,-0.990957249538462
tGravityAcc-std()-Z,LAYING,19,-0.988819031566265
tGravityAcc-std()-Z,LAYING,20,-0.9765185525
tGravityAcc-std()-Z,LAYING,21,-0.952416332444444
tGravityAcc-std()-Z,LAYING,22,-0.952435389166667
tGravityAcc-std()-Z,LAYING,23,-0.976780462083333
tGravityAcc-std()-Z,LAYING,24,-0.979239668194444
tGravityAcc-std()-Z,LAYING,25,-0.610161166287671
tGravityAcc-std()-Z,LAYING,26,-0.984081708947368
tGravityAcc-std()-Z,LAYING,27,-0.989056311351351
tGravityAcc-std()-Z,LAYING,28,-0.97912466575
tGravityAcc-std()-Z,LAYING,29,-0.98577817826087
tGravityAcc-std()-Z,LAYING,30,-0.983274524857143
tGravityAcc-std()-Z,SITTING,1,-0.949040933191489
tGravityAcc-std()-Z,SITTING,2,-0.954415873043478
tGravityAcc-std()-Z,SITTING,3,-0.897736318269231
tGravityAcc-std()-Z,SITTING,4,-0.9509492546
tGravityAcc-std()-Z,SITTING,5,-0.945008999545455
tGravityAcc-std()-Z,SITTING,6,-0.955475832363636
tGravityAcc-std()-Z,SITTING,7,-0.868602535416667
tGravityAcc-std()-Z,SITTING,8,-0.935475331521739
tGravityAcc-std()-Z,SITTING,9,-0.88585411242
tGravityAcc-std()-Z,SITTING,10,-0.966898520555556
tGravityAcc-std()-Z,SITTING,11,-0.971661610754717
tGravityAcc-std()-Z,SITTING,12,-0.956208629607843
tGravityAcc-std()-Z,SITTING,13,-0.930979556938776
tGravityAcc-std()-Z,SITTING,14,-0.938415738148148
tGravityAcc-std()-Z,SITTING,15,-0.952973658983051
tGravityAcc-std()-Z,SITTING,16,-0.945813561478261
tGravityAcc-std()-Z,SITTING,17,-0.9566106440625
tGravityAcc-std()-Z,SITTING,18,-0.978340183157895
tGravityAcc-std()-Z,SITTING,19,-0.960394960821918
tGravityAcc-std()-Z,SITTING,20,-0.935854966151515
tGravityAcc-std()-Z,SITTING,21,-0.965426493882353
tGravityAcc-std()-Z,SITTING,22,-0.927950649854839
tGravityAcc-std()-Z,SITTING,23,-0.923953600294118
tGravityAcc-std()-Z,SITTING,24,-0.963406795735294
tGravityAcc-std()-Z,SITTING,25,-0.969459982461538
tGravityAcc-std()-Z,SITTING,26,-0.944580863846154
tGravityAcc-std()-Z,SITTING,27,-0.967268066
tGravityAcc-std()-Z,SITTING,28,-0.956087679583333
tGravityAcc-std()-Z,SITTING,29,-0.966032045333333
tGravityAcc-std()-Z,SITTING,30,-0.956635663064516
tGravityAcc-std()-Z,STANDING,1,-0.976324063584906
tGravityAcc-std()-Z,STANDING,2,-0.945927078703704
